Student_ID,Gender,Age,Study_Hours_per_Week,Attendance_Percentage,Previous_Grade,Internet_Access,Assignments_Completed,Mock_Test_Score,Final_Exam_Score,Performance,Cluster
STU2620,Male,20,22,85,90,Yes,3,42,40,Poor,2
STU2621,Female,19,16,70,68,No,3,62,38,Poor,3
STU2622,Female,18,14,95,77,No,11,83,41,Poor,0
STU2623,Female,23,11,92,40,Yes,7,98,51,Average,0
STU2624,Female,19,5,77,79,Yes,12,56,84,Excellent,3
STU2625,Male,24,25,95,47,Yes,7,81,40,Poor,0
STU2626,Male,19,28,93,96,Yes,2,94,64,Average,2
STU2627,Male,22,29,97,77,Yes,11,73,90,Excellent,2
STU2628,Male,19,11,55,56,No,17,59,73,Average,3
STU2629,Female,18,21,69,58,Yes,14,52,48,Poor,3
STU2630,Male,22,33,80,72,No,13,45,88,Excellent,2
STU2631,Male,24,34,82,54,Yes,8,84,56,Average,1
STU2632,Female,17,11,93,84,Yes,4,47,91,Excellent,0
STU2633,Male,17,37,56,70,No,14,46,75,Excellent,3
STU2634,Male,20,11,57,60,Yes,7,81,44,Poor,1
STU2635,Male,23,28,58,42,Yes,2,74,36,Poor,1
STU2636,Male,20,15,51,41,Yes,11,85,82,Excellent,1
STU2637,Male,18,13,66,74,Yes,4,83,76,Excellent,3
STU2638,Male,21,16,94,80,Yes,8,38,45,Poor,2
STU2639,Female,24,39,86,98,Yes,19,46,46,Poor,2
STU2640,Female,23,8,91,55,Yes,2,56,48,Poor,0
STU2641,Male,24,32,93,95,Yes,7,66,64,Average,2
STU2642,Male,17,17,66,84,No,12,51,94,Excellent,3
STU2643,Female,20,27,87,90,Yes,7,96,64,Average,2
STU2644,Male,24,23,84,98,Yes,4,67,72,Average,2
STU2645,Male,17,28,96,89,Yes,6,73,99,Excellent,0
STU2646,Male,18,20,88,60,Yes,4,65,81,Excellent,0
STU2647,Female,18,37,79,51,Yes,8,54,73,Average,0
STU2648,Male,21,16,55,67,Yes,4,71,83,Excellent,1
STU2649,Female,24,38,53,51,Yes,7,42,92,Excellent,1
STU2650,Male,21,11,86,72,Yes,11,85,51,Average,2
STU2651,Female,22,15,84,59,Yes,3,80,40,Poor,0
STU2652,Female,23,35,58,79,No,8,79,49,Poor,1
STU2653,Male,24,33,55,88,Yes,13,81,62,Average,2
STU2654,Female,18,17,62,60,Yes,18,62,78,Excellent,3
STU2655,Male,20,35,71,99,Yes,12,54,52,Average,3
STU2656,Female,17,6,77,91,Yes,2,87,66,Average,3
STU2657,Male,19,19,79,93,No,3,69,78,Excellent,3
STU2658,Male,21,15,85,78,Yes,0,67,97,Excellent,2
STU2659,Female,19,38,51,80,No,0,32,92,Excellent,3
STU2660,Male,24,8,85,88,Yes,10,45,81,Excellent,2
STU2661,Male,20,15,57,98,Yes,15,31,51,Average,3
STU2662,Female,21,33,94,81,No,3,52,73,Average,2
STU2663,Male,19,6,91,75,Yes,6,59,93,Excellent,0
STU2664,Male,23,20,99,61,No,11,39,41,Poor,0
STU2665,Female,20,17,58,65,Yes,5,94,97,Excellent,1
STU2666,Female,17,21,50,46,Yes,19,51,91,Excellent,3
STU2667,Male,23,25,62,46,Yes,8,81,68,Average,1
STU2668,Male,20,23,99,47,Yes,7,85,87,Excellent,0
STU2669,Female,22,11,64,65,Yes,13,62,82,Excellent,1
STU2670,Female,21,12,81,63,Yes,14,59,94,Excellent,0
STU2671,Male,18,17,83,63,Yes,4,53,77,Excellent,0
STU2672,Female,17,6,92,79,Yes,14,34,38,Poor,3
STU2673,Male,24,15,80,87,Yes,5,82,86,Excellent,2
STU2674,Male,23,28,63,51,No,0,84,66,Average,1
STU2675,Male,23,10,96,86,Yes,19,52,85,Excellent,2
STU2676,Male,19,30,63,47,Yes,8,39,44,Poor,1
STU2677,Male,21,11,97,93,Yes,3,62,46,Poor,2
STU2678,Female,24,23,78,48,No,1,91,73,Average,1
STU2679,Female,18,10,96,42,Yes,5,56,44,Poor,0
STU2680,Female,20,33,68,93,Yes,1,36,44,Poor,3
STU2681,Female,18,6,76,60,Yes,2,56,57,Average,3
STU2682,Male,21,23,58,70,Yes,6,39,47,Poor,1
STU2683,Male,21,8,86,87,Yes,19,86,82,Excellent,2
STU2684,Male,22,10,86,86,No,16,59,78,Excellent,2
STU2685,Male,22,32,92,63,Yes,8,32,98,Excellent,0
STU2686,Female,18,34,77,43,Yes,8,58,74,Average,0
STU2687,Male,20,11,73,59,No,18,43,40,Poor,3
STU2688,Male,18,13,77,55,Yes,4,54,77,Excellent,0
STU2689,Female,21,29,85,49,No,5,39,66,Average,0
STU2690,Female,21,37,67,82,No,17,78,83,Excellent,2
STU2691,Female,19,5,74,65,Yes,0,67,53,Average,3
STU2692,Female,22,10,84,68,Yes,16,43,86,Excellent,0
STU2693,Male,24,22,53,44,Yes,13,59,86,Excellent,1
STU2694,Male,24,14,63,50,Yes,14,69,68,Average,1
STU2695,Female,24,32,88,68,No,4,41,93,Excellent,2
STU2696,Male,19,15,75,84,No,16,43,39,Poor,3
STU2697,Male,17,37,57,54,Yes,10,30,75,Excellent,3
STU2698,Male,24,5,73,45,Yes,9,97,68,Average,1
STU2699,Female,21,17,65,87,Yes,16,78,88,Excellent,2
STU2700,Male,19,24,69,54,Yes,0,47,54,Average,3
STU2701,Female,18,5,64,82,Yes,4,65,88,Excellent,3
STU2702,Male,22,7,56,59,No,15,93,52,Average,1
STU2703,Male,22,22,66,73,Yes,6,57,78,Excellent,1
STU2704,Male,20,18,71,99,No,11,61,82,Excellent,2
STU2705,Female,18,35,71,99,Yes,7,54,69,Average,3
STU2706,Male,20,31,61,41,Yes,17,76,73,Average,1
STU2707,Female,19,21,67,83,Yes,0,49,37,Poor,3
STU2708,Female,23,33,95,55,No,19,62,53,Average,0
STU2709,Female,24,30,96,58,Yes,11,59,52,Average,2
STU2710,Male,17,21,64,73,Yes,3,66,39,Poor,3
STU2711,Male,18,26,86,88,Yes,11,82,89,Excellent,2
STU2712,Male,18,29,65,53,Yes,0,98,47,Poor,3
STU2713,Male,18,6,54,63,Yes,0,37,68,Average,3
STU2714,Female,20,26,51,67,Yes,2,30,52,Average,3
STU2715,Female,19,9,77,87,Yes,11,36,77,Excellent,3
STU2716,Female,18,8,90,71,Yes,12,91,99,Excellent,0
STU2717,Male,23,10,76,76,Yes,12,87,75,Excellent,2
STU2718,Female,18,25,80,49,No,8,37,72,Average,0
STU2719,Male,22,17,90,88,Yes,17,93,72,Average,2
STU2720,Female,24,29,85,84,Yes,0,37,47,Poor,2
STU2721,Male,17,30,96,87,Yes,5,32,56,Average,3
STU2722,Male,24,24,92,48,Yes,4,87,63,Average,0
STU2723,Female,22,37,50,63,Yes,3,61,43,Poor,1
STU2724,Female,22,18,99,75,No,5,97,51,Average,2
STU2725,Female,17,21,78,95,Yes,2,78,71,Average,3
STU2726,Female,23,25,50,68,Yes,16,67,98,Excellent,1
STU2727,Male,19,20,57,99,Yes,10,31,38,Poor,3
STU2728,Female,22,20,65,68,Yes,3,38,74,Average,1
STU2729,Female,19,24,77,97,No,19,75,50,Average,3
STU2730,Female,22,33,71,87,No,0,94,45,Poor,2
STU2731,Male,21,32,67,62,Yes,3,78,60,Average,1
STU2732,Male,17,12,71,66,Yes,2,58,99,Excellent,3
STU2733,Female,22,28,90,70,No,9,58,36,Poor,2
STU2734,Male,21,7,61,82,Yes,0,62,79,Excellent,3
STU2735,Female,24,29,68,46,Yes,3,57,77,Excellent,1
STU2736,Male,20,23,74,88,No,18,55,37,Poor,3
STU2737,Male,21,37,99,93,Yes,0,58,68,Average,2
STU2738,Male,18,6,54,84,Yes,15,40,99,Excellent,3
STU2739,Male,22,19,83,43,No,18,63,98,Excellent,0
STU2740,Female,21,26,88,53,Yes,19,77,41,Poor,0
STU2741,Female,19,14,59,81,Yes,17,56,69,Average,3
STU2742,Female,20,22,96,81,Yes,1,69,56,Average,2
STU2743,Male,23,26,56,49,Yes,5,60,82,Excellent,1
STU2744,Female,22,31,86,98,Yes,0,94,66,Average,2
STU2745,Female,18,17,96,83,Yes,18,68,60,Average,0
STU2746,Female,23,37,64,73,Yes,4,53,40,Poor,1
STU2747,Male,21,9,91,65,No,1,97,80,Excellent,0
STU2748,Male,23,30,73,62,Yes,0,52,89,Excellent,1
STU2749,Male,23,17,75,48,Yes,15,90,89,Excellent,1
STU2750,Female,20,31,75,76,Yes,1,56,91,Excellent,3
STU2751,Female,24,18,95,47,No,3,45,97,Excellent,0
STU2752,Female,23,28,75,92,Yes,2,74,35,Poor,2
STU2753,Male,23,7,59,53,Yes,16,56,55,Average,1
STU2754,Male,22,34,66,46,Yes,14,34,54,Average,1
STU2755,Female,24,39,63,46,Yes,9,88,63,Average,1
STU2756,Male,20,18,51,48,Yes,11,64,77,Excellent,1
STU2757,Male,18,16,97,42,Yes,11,99,79,Excellent,0
STU2758,Male,21,32,62,53,No,19,75,99,Excellent,1
STU2759,Male,20,33,76,56,No,6,85,37,Poor,0
STU2760,Female,20,21,58,89,No,9,53,54,Average,3
STU2761,Male,17,25,56,83,Yes,4,39,71,Average,3
STU2762,Male,20,27,97,61,No,19,67,72,Average,0
STU2763,Male,24,24,59,85,No,19,99,79,Excellent,2
STU2764,Male,17,15,58,65,Yes,10,77,76,Excellent,3
STU2765,Female,21,38,71,97,Yes,1,38,80,Excellent,2
STU2766,Female,23,14,72,67,Yes,15,79,94,Excellent,1
STU2767,Male,22,14,56,84,Yes,11,98,47,Poor,2
STU2768,Male,22,10,97,53,Yes,15,77,65,Average,0
STU2769,Male,21,28,58,48,Yes,3,68,96,Excellent,1
STU2770,Male,21,16,76,90,Yes,1,34,83,Excellent,2
STU2771,Male,24,27,73,65,Yes,9,40,52,Average,1
STU2772,Male,19,31,78,41,Yes,12,89,87,Excellent,0
STU2773,Female,23,10,66,50,Yes,18,56,52,Average,1
STU2774,Male,21,5,69,56,No,14,36,85,Excellent,1
STU2775,Female,20,10,56,73,No,0,89,75,Excellent,3
STU2776,Female,24,26,92,58,Yes,16,79,99,Excellent,0
STU2777,Male,22,28,89,78,Yes,19,96,40,Poor,2
STU2778,Female,18,29,56,57,Yes,3,98,71,Average,3
STU2779,Female,24,19,77,52,Yes,19,84,46,Poor,1
STU2780,Female,22,30,68,44,Yes,8,45,36,Poor,1
STU2781,Female,17,12,69,89,Yes,5,41,87,Excellent,3
STU2782,Female,24,28,93,62,No,2,56,59,Average,2
STU2783,Female,22,10,88,97,Yes,1,62,62,Average,2
STU2784,Male,19,39,89,95,Yes,17,84,79,Excellent,2
STU2785,Female,24,5,56,63,Yes,18,81,71,Average,1
STU2786,Female,24,16,55,68,Yes,6,66,51,Average,1
STU2787,Female,23,15,74,87,Yes,2,44,90,Excellent,2
STU2788,Male,21,16,90,86,Yes,17,94,92,Excellent,2
STU2789,Female,23,11,62,47,Yes,19,97,38,Poor,1
STU2790,Male,24,15,88,65,Yes,19,32,89,Excellent,2
STU2791,Female,21,35,89,54,Yes,18,34,83,Excellent,0
STU2792,Male,22,37,71,96,Yes,8,38,72,Average,2
STU2793,Male,18,17,98,40,Yes,15,30,79,Excellent,0
STU2794,Female,18,22,66,67,Yes,5,59,64,Average,3
STU2795,Female,24,28,97,88,Yes,11,49,71,Average,2
STU2796,Male,19,13,71,86,Yes,5,56,90,Excellent,3
STU2797,Female,17,35,83,85,Yes,12,92,61,Average,3
STU2798,Male,22,14,57,53,Yes,4,60,66,Average,1
STU2799,Male,21,6,98,81,Yes,12,48,45,Poor,2
STU2800,Male,24,19,94,73,Yes,19,91,92,Excellent,2
STU2801,Male,22,7,67,98,Yes,6,36,69,Average,2
STU2802,Male,24,35,73,70,Yes,11,66,51,Average,2
STU2803,Female,19,10,91,45,Yes,3,37,64,Average,0
STU2804,Male,20,7,51,88,No,4,86,52,Average,3
STU2805,Male,20,15,51,44,Yes,15,57,64,Average,1
STU2806,Female,19,19,76,70,Yes,3,46,50,Average,3
STU2807,Male,21,32,63,76,Yes,7,40,88,Excellent,1
STU2808,Female,23,14,97,54,Yes,15,44,38,Poor,0
STU2809,Female,19,11,88,54,Yes,7,59,49,Poor,0
STU2810,Female,24,19,61,91,Yes,16,35,61,Average,2
STU2811,Male,21,22,81,82,Yes,13,41,38,Poor,2
STU2812,Male,18,22,77,44,No,11,90,69,Average,0
STU2813,Male,19,28,77,67,Yes,2,65,97,Excellent,0
STU2814,Female,21,6,95,72,Yes,19,64,73,Average,0
STU2815,Male,19,24,74,50,Yes,1,96,62,Average,0
STU2816,Female,19,38,53,82,Yes,12,92,68,Average,3
STU2817,Male,23,30,75,45,No,10,69,67,Average,1
STU2818,Female,23,11,85,62,Yes,11,60,84,Excellent,0
STU2819,Male,24,34,99,79,No,17,66,94,Excellent,2
STU2820,Male,21,9,52,41,Yes,8,34,76,Excellent,1
STU2821,Male,21,15,50,54,Yes,6,33,62,Average,1
STU2822,Female,17,5,66,62,Yes,5,55,61,Average,3
STU2823,Female,19,38,56,61,Yes,13,53,35,Poor,3
STU2824,Male,20,5,97,48,Yes,17,68,42,Poor,0
STU2825,Male,19,23,54,86,Yes,13,85,80,Excellent,3
STU2826,Female,19,6,68,79,Yes,4,83,58,Average,3
STU2827,Female,21,25,88,69,Yes,19,67,74,Average,0
STU2828,Female,19,24,95,55,Yes,12,83,85,Excellent,0
STU2829,Male,22,27,83,98,Yes,0,48,58,Average,2
STU2830,Female,19,25,84,85,Yes,11,55,56,Average,3
STU2831,Male,22,28,98,86,Yes,18,81,42,Poor,2
STU2832,Female,23,8,65,91,Yes,9,90,92,Excellent,2
STU2833,Male,20,16,89,69,Yes,4,96,49,Poor,0
STU2834,Female,24,26,99,84,No,19,51,42,Poor,2
STU2835,Female,21,24,96,48,Yes,5,46,76,Excellent,0
STU2836,Female,19,22,88,40,Yes,11,40,73,Average,0
STU2837,Female,22,5,76,98,Yes,2,68,69,Average,2
STU2838,Female,22,34,90,77,Yes,13,90,75,Excellent,2
STU2839,Male,23,37,87,47,Yes,3,78,82,Excellent,0
STU2840,Female,22,28,99,98,Yes,16,90,78,Excellent,2
STU2841,Female,24,18,99,98,Yes,16,41,69,Average,2
STU2842,Female,18,9,74,91,Yes,13,42,61,Average,3
STU2843,Male,17,15,75,57,No,14,87,99,Excellent,0
STU2844,Female,24,28,63,66,No,6,40,97,Excellent,1
STU2845,Male,20,35,63,57,Yes,3,93,63,Average,1
STU2846,Female,24,17,63,71,Yes,16,60,65,Average,1
STU2847,Female,23,20,74,97,Yes,5,40,98,Excellent,2
STU2848,Male,23,28,85,88,Yes,10,72,87,Excellent,2
STU2849,Female,24,17,53,71,Yes,11,65,59,Average,1
STU2850,Male,19,28,96,92,Yes,14,31,47,Poor,2
STU2851,Male,18,30,64,87,Yes,11,90,74,Average,3
STU2852,Female,19,6,81,84,No,10,65,41,Poor,3
STU2853,Male,19,20,67,93,No,16,78,66,Average,3
STU2854,Female,24,5,63,75,Yes,7,56,58,Average,1
STU2855,Female,21,15,50,75,Yes,11,41,35,Poor,3
STU2856,Male,21,39,91,60,Yes,8,87,81,Excellent,0
STU2857,Male,21,33,69,85,Yes,10,35,85,Excellent,2
STU2858,Male,18,21,59,71,Yes,2,73,70,Average,3
STU2859,Male,19,32,59,70,No,6,76,61,Average,3
STU2860,Female,17,33,73,76,Yes,2,52,76,Excellent,3
STU2861,Female,20,7,83,55,Yes,15,55,47,Poor,0
STU2862,Male,21,14,77,85,Yes,9,36,59,Average,2
STU2863,Female,21,18,76,85,Yes,6,61,56,Average,2
STU2864,Female,23,16,89,53,Yes,19,62,55,Average,0
STU2865,Female,19,34,50,96,Yes,14,49,49,Poor,3
STU2866,Female,19,36,82,63,No,9,98,71,Average,0
STU2867,Male,18,36,53,64,Yes,11,81,79,Excellent,3
STU2868,Male,18,36,56,85,Yes,17,71,60,Average,3
STU2869,Female,21,30,58,90,Yes,8,30,89,Excellent,3
STU2870,Male,19,5,65,74,Yes,8,92,84,Excellent,3
STU2871,Male,17,6,54,56,Yes,3,36,69,Average,3
STU2872,Male,20,21,83,85,Yes,4,87,75,Excellent,2
STU2873,Female,24,34,72,81,Yes,6,79,45,Poor,2
STU2874,Female,19,11,92,84,Yes,6,63,42,Poor,3
STU2875,Female,23,31,99,93,Yes,10,80,88,Excellent,2
STU2876,Male,24,13,74,43,Yes,9,39,35,Poor,1
STU2877,Female,19,26,62,50,Yes,10,55,54,Average,1
STU2878,Female,22,38,73,86,Yes,17,61,68,Average,2
STU2879,Male,18,5,60,54,Yes,11,71,91,Excellent,3
STU2880,Female,23,13,66,69,Yes,15,91,47,Poor,1
STU2881,Female,20,24,86,63,Yes,3,41,88,Excellent,0
STU2882,Male,21,23,62,41,Yes,16,69,87,Excellent,1
STU2883,Male,23,8,76,82,Yes,16,63,86,Excellent,2
STU2884,Male,19,13,69,73,Yes,4,99,40,Poor,3
STU2885,Female,21,26,82,62,Yes,12,56,70,Average,0
STU2886,Female,19,22,91,70,No,2,37,59,Average,0
STU2887,Female,21,16,81,76,Yes,16,76,92,Excellent,2
STU2888,Male,20,13,57,52,No,10,55,89,Excellent,1
STU2889,Male,18,10,78,72,Yes,0,86,37,Poor,3
STU2890,Female,20,23,89,46,Yes,17,36,62,Average,0
STU2891,Female,22,11,68,71,No,16,55,72,Average,1
STU2892,Male,17,20,55,46,No,8,88,68,Average,3
STU2893,Male,18,9,93,81,Yes,19,98,47,Poor,0
STU2894,Male,20,20,88,77,Yes,6,76,39,Poor,2
STU2895,Male,22,5,97,91,Yes,4,64,94,Excellent,2
STU2896,Female,17,23,90,83,Yes,15,59,51,Average,3
STU2897,Male,22,21,70,52,Yes,6,79,91,Excellent,1
STU2898,Female,19,30,71,63,Yes,12,53,65,Average,3
STU2899,Female,24,26,91,67,No,12,59,99,Excellent,2
STU2900,Female,19,12,59,71,Yes,14,83,67,Average,3
STU2901,Male,21,37,59,82,Yes,16,96,38,Poor,2
STU2902,Male,18,6,78,57,Yes,16,61,89,Excellent,0
STU2903,Male,19,34,65,73,Yes,18,37,58,Average,3
STU2904,Male,23,24,50,87,Yes,9,79,66,Average,1
STU2905,Female,22,22,66,73,Yes,1,76,81,Excellent,1
STU2906,Male,18,14,79,90,Yes,13,75,50,Average,3
STU2907,Male,24,28,75,77,Yes,2,64,55,Average,2
STU2908,Female,23,8,95,40,Yes,6,90,65,Average,0
STU2909,Male,19,8,68,82,Yes,10,80,48,Poor,3
STU2910,Female,21,17,70,89,Yes,16,92,40,Poor,2
STU2911,Female,20,29,66,81,Yes,14,37,63,Average,3
STU2912,Female,21,17,95,70,Yes,18,63,89,Excellent,0
STU2913,Female,23,22,89,89,No,10,54,71,Average,2
STU2914,Female,17,28,70,99,Yes,14,73,93,Excellent,3
STU2915,Female,19,6,90,40,Yes,14,72,70,Average,0
STU2916,Female,23,37,89,90,Yes,5,79,93,Excellent,2
STU2917,Female,17,23,94,55,Yes,14,42,98,Excellent,0
STU2918,Male,17,13,98,97,Yes,8,75,77,Excellent,3
STU2919,Male,22,32,68,78,Yes,4,82,76,Excellent,2
STU2920,Male,18,39,56,54,No,18,92,94,Excellent,3
STU2921,Male,22,14,66,72,Yes,4,31,96,Excellent,1
STU2922,Female,19,5,50,62,Yes,12,69,98,Excellent,3
STU2923,Male,17,25,86,92,Yes,17,52,92,Excellent,3
STU2924,Female,24,13,55,80,Yes,19,88,36,Poor,1
STU2925,Male,23,19,75,73,Yes,16,98,42,Poor,2
STU2926,Male,20,39,51,56,Yes,14,63,90,Excellent,1
STU2927,Male,17,9,81,64,Yes,13,56,70,Average,0
STU2928,Female,23,26,97,95,No,15,84,47,Poor,2
STU2929,Male,24,27,54,81,Yes,3,33,73,Average,1
STU2930,Female,20,11,86,45,No,16,97,40,Poor,0
STU2931,Female,22,27,80,70,Yes,19,99,53,Average,2
STU2932,Male,22,29,61,44,Yes,13,56,59,Average,1
STU2933,Male,18,31,84,79,Yes,17,76,37,Poor,3
STU2934,Male,23,10,79,79,Yes,5,69,87,Excellent,2
STU2935,Female,17,38,97,69,Yes,7,56,62,Average,0
STU2936,Male,21,13,55,44,Yes,8,36,60,Average,1
STU2937,Female,22,37,64,51,Yes,0,52,81,Excellent,1
STU2938,Female,22,10,64,46,Yes,12,93,42,Poor,1
STU2939,Male,18,35,65,84,Yes,2,58,91,Excellent,3
STU2940,Male,20,38,69,52,Yes,5,90,89,Excellent,1
STU2941,Female,18,33,62,88,Yes,16,73,35,Poor,3
STU2942,Female,24,18,93,43,Yes,7,98,74,Average,0
STU2943,Female,17,19,91,89,Yes,5,56,57,Average,3
STU2944,Male,23,12,95,81,Yes,15,41,88,Excellent,2
STU2945,Female,19,30,80,42,Yes,0,46,76,Excellent,0
STU2946,Male,19,25,83,51,Yes,9,66,84,Excellent,0
STU2947,Female,23,32,78,40,Yes,17,63,38,Poor,1
STU2948,Female,20,8,52,66,Yes,13,65,42,Poor,3
STU2949,Male,24,20,58,82,Yes,4,35,70,Average,1
STU2950,Female,22,26,60,89,Yes,16,61,44,Poor,2
STU2951,Male,20,16,60,52,Yes,13,51,64,Average,1
STU2952,Male,22,20,74,56,Yes,17,39,50,Average,1
STU2953,Female,22,33,71,47,No,3,58,64,Average,1
STU2954,Male,19,22,91,71,Yes,19,40,98,Excellent,0
STU2955,Male,20,14,95,59,Yes,1,95,45,Poor,0
STU2956,Female,24,22,58,90,Yes,6,85,68,Average,2
STU2957,Male,18,5,69,56,No,6,87,89,Excellent,0
STU2958,Male,22,25,70,73,Yes,6,81,38,Poor,2
STU2959,Male,21,5,59,74,Yes,12,90,83,Excellent,1
STU2960,Female,21,19,71,74,No,18,46,78,Excellent,3
STU2961,Male,18,8,78,77,Yes,5,59,65,Average,3
STU2962,Female,21,24,58,81,No,19,66,82,Excellent,3
STU2963,Female,17,14,54,63,Yes,16,34,60,Average,3
STU2964,Male,22,27,89,93,Yes,17,55,46,Poor,2
STU2965,Male,18,38,60,57,Yes,0,99,79,Excellent,3
STU2966,Male,20,37,50,89,Yes,12,30,42,Poor,3
STU2967,Female,22,38,91,85,Yes,18,38,43,Poor,2
STU2968,Male,18,14,50,87,Yes,15,93,35,Poor,3
STU2969,Male,19,24,88,78,Yes,9,53,39,Poor,3
STU2970,Male,24,5,95,72,No,12,34,88,Excellent,2
STU2971,Male,20,17,54,88,Yes,9,80,58,Average,3
STU2972,Male,24,5,98,62,Yes,13,67,60,Average,0
STU2973,Female,19,9,71,64,No,8,58,44,Poor,3
STU2974,Female,22,20,75,76,Yes,10,75,95,Excellent,2
STU2975,Male,20,19,55,66,Yes,2,81,74,Average,1
STU2976,Male,24,32,81,40,Yes,7,75,78,Excellent,1
STU2977,Male,21,35,97,60,Yes,11,97,46,Poor,0
STU2978,Male,24,27,60,98,Yes,2,88,56,Average,2
STU2979,Female,18,21,59,88,Yes,6,39,61,Average,3
STU2980,Male,22,38,96,49,Yes,13,33,48,Poor,0
STU2981,Female,17,17,88,70,Yes,6,81,59,Average,0
STU2982,Female,24,18,83,83,Yes,6,47,86,Excellent,2
STU2983,Male,20,15,80,64,Yes,13,80,93,Excellent,0
STU2984,Female,20,32,61,59,Yes,11,52,72,Average,1
STU2985,Female,23,36,93,96,Yes,0,54,54,Average,2
STU2986,Female,24,39,65,41,No,4,89,54,Average,1
STU2987,Female,22,35,87,94,No,10,66,90,Excellent,2
STU2988,Male,22,21,52,87,Yes,0,97,64,Average,2
STU2989,Male,19,13,51,54,Yes,12,47,75,Excellent,1
STU2990,Female,23,14,54,67,No,16,58,97,Excellent,1
STU2991,Male,24,12,60,52,Yes,2,59,63,Average,1
STU2992,Male,21,25,74,89,Yes,9,36,78,Excellent,2
STU2993,Male,19,17,84,99,Yes,18,70,91,Excellent,2
STU2994,Male,23,9,84,91,No,6,66,58,Average,2
STU2995,Male,24,10,71,93,Yes,19,56,53,Average,2
STU2996,Female,24,34,86,53,Yes,2,50,51,Average,1
STU2997,Male,19,35,71,89,Yes,11,72,95,Excellent,3
STU2998,Male,21,21,60,41,Yes,9,80,38,Poor,1
STU2999,Male,23,15,81,73,Yes,11,42,56,Average,2
STU3000,Male,24,24,84,74,Yes,14,82,40,Poor,2
STU3001,Female,24,13,80,76,Yes,5,92,64,Average,2
STU3002,Female,23,6,94,64,Yes,18,86,45,Poor,2
STU3003,Female,17,5,57,87,Yes,4,54,82,Excellent,3
STU3004,Female,19,8,69,93,Yes,19,42,80,Excellent,3
STU3005,Male,19,29,91,54,Yes,1,66,61,Average,0
STU3006,Female,20,7,83,51,Yes,18,59,53,Average,0
STU3007,Male,21,13,53,48,Yes,18,41,93,Excellent,1
STU3008,Male,18,26,67,97,Yes,3,94,88,Excellent,3
STU3009,Male,17,27,53,70,Yes,19,47,51,Average,3
STU3010,Male,23,16,69,53,No,4,91,84,Excellent,1
STU3011,Male,23,14,58,68,Yes,6,53,74,Average,1
STU3012,Female,23,38,65,92,Yes,3,89,45,Poor,2
STU3013,Female,17,14,75,87,Yes,10,46,48,Poor,3
STU3014,Female,24,34,87,82,Yes,2,89,47,Poor,2
STU3015,Female,23,26,74,77,No,4,38,62,Average,2
STU3016,Male,23,10,53,81,Yes,19,81,78,Excellent,1
STU3017,Female,21,6,90,99,Yes,14,44,97,Excellent,2
STU3018,Male,22,34,94,47,No,17,57,95,Excellent,0
STU3019,Female,22,6,90,87,Yes,15,38,51,Average,2
STU3020,Male,20,36,87,42,Yes,15,85,84,Excellent,0
STU3021,Male,20,20,68,41,Yes,9,65,60,Average,1
STU3022,Female,23,16,63,55,Yes,0,85,41,Poor,1
STU3023,Male,21,5,70,58,No,10,49,50,Average,1
STU3024,Male,23,12,64,69,Yes,16,84,51,Average,1
STU3025,Female,20,17,52,80,No,14,89,69,Average,3
STU3026,Male,17,19,86,55,No,6,64,57,Average,0
STU3027,Female,17,12,99,70,Yes,5,30,43,Poor,0
STU3028,Female,24,14,95,93,Yes,14,74,52,Average,2
STU3029,Female,18,9,65,97,Yes,14,98,82,Excellent,3
STU3030,Male,22,23,63,67,Yes,6,69,57,Average,1
STU3031,Male,21,15,58,43,Yes,2,67,44,Poor,1
STU3032,Male,19,24,96,49,Yes,13,53,72,Average,0
STU3033,Female,22,24,56,90,Yes,8,33,93,Excellent,3
STU3034,Male,19,25,63,84,No,2,98,77,Excellent,3
STU3035,Female,18,22,55,57,Yes,5,42,46,Poor,3
STU3036,Female,18,14,70,86,Yes,19,50,87,Excellent,3
STU3037,Male,23,38,64,71,No,8,61,48,Poor,1
STU3038,Female,20,30,57,69,Yes,0,67,86,Excellent,3
STU3039,Male,18,34,83,75,Yes,8,61,95,Excellent,0
STU3040,Male,18,13,89,48,Yes,11,86,75,Excellent,0
STU3041,Male,19,35,50,75,Yes,3,77,55,Average,3
STU3042,Male,20,8,81,68,Yes,15,59,82,Excellent,0
STU3043,Male,18,10,98,55,Yes,4,67,90,Excellent,0
STU3044,Female,22,18,54,67,Yes,16,73,69,Average,1
STU3045,Female,24,8,79,60,No,16,55,78,Excellent,1
STU3046,Female,18,30,71,86,Yes,5,31,73,Average,3
STU3047,Male,24,21,69,95,Yes,14,72,49,Poor,2
STU3048,Male,20,23,65,41,Yes,0,72,46,Poor,1
STU3049,Male,23,10,56,99,Yes,12,92,42,Poor,2
STU3050,Female,21,33,56,98,Yes,15,87,35,Poor,2
STU3051,Male,20,15,99,85,No,1,77,76,Excellent,2
STU3052,Female,19,20,99,74,Yes,18,34,65,Average,0
STU3053,Female,21,34,51,93,Yes,1,64,64,Average,3
STU3054,Male,22,29,96,67,Yes,11,45,77,Excellent,0
STU3055,Male,17,15,63,94,Yes,11,78,60,Average,3
STU3056,Female,24,11,80,75,Yes,7,89,46,Poor,2
STU3057,Male,24,30,99,70,Yes,11,80,93,Excellent,2
STU3058,Female,24,26,90,72,Yes,10,88,45,Poor,2
